-1.000000 0.600000
-0.992800 0.599915
-0.985602 0.599660
-0.978408 0.599240
-0.971220 0.598659
-0.964040 0.597920
-0.956870 0.597027
-0.949712 0.595983
-0.942567 0.594794
-0.935437 0.593461
-0.928324 0.591990
-0.921229 0.590384
-0.914154 0.588646
-0.907101 0.586781
-0.900072 0.584791
-0.893066 0.582681
-0.886087 0.580454
-0.879136 0.578114
-0.872213 0.575663
-0.865320 0.573107
-0.858458 0.570448
-0.851629 0.567689
-0.844833 0.564834
-0.838073 0.561887
-0.831348 0.558849
-0.824660 0.555726
-0.818011 0.552519
-0.811400 0.549232
-0.804829 0.545868
-0.798299 0.542429
-0.791811 0.538920
-0.785365 0.535342
-0.778963 0.531698
-0.772604 0.527992
-0.766291 0.524225
-0.760023 0.520401
-0.753801 0.516522
-0.747626 0.512591
-0.741499 0.508610
-0.735420 0.504581
-0.729389 0.500507
-0.723408 0.496390
-0.717476 0.492232
-0.711594 0.488035
-0.705763 0.483802
-0.699983 0.479535
-0.694254 0.475235
-0.688577 0.470905
-0.682952 0.466546
-0.677380 0.462160
-0.671860 0.457749
-0.666394 0.453315
-0.660981 0.448859
-0.655621 0.444383
-0.650316 0.439888
-0.645064 0.435377
-0.639867 0.430849
-0.634724 0.426308
-0.629635 0.421754
-0.624602 0.417188
-0.619623 0.412612
-0.614699 0.408027
-0.609830 0.403434
-0.605017 0.398835
-0.600258 0.394230
-0.595555 0.389620
-0.590907 0.385006
-0.586315 0.380390
-0.581778 0.375773
-0.577296 0.371154
-0.572870 0.366535
-0.568499 0.361918
-0.564184 0.357301
-0.559924 0.352688
-0.555720 0.348077
-0.551570 0.343469
-0.547476 0.338867
-0.543438 0.334269
-0.539454 0.329676
-0.535525 0.325090
-0.531652 0.320510
-0.527833 0.315937
-0.524069 0.311371
-0.520360 0.306814
-0.516706 0.302265
-0.513106 0.297724
-0.509560 0.293192
-0.506069 0.288670
-0.502632 0.284157
-0.499249 0.279655
-0.495921 0.275162
-0.492646 0.270680
-0.489424 0.266208
-0.486257 0.261747
-0.483142 0.257297
-0.480081 0.252859
-0.477074 0.248431
-0.474119 0.244015
-0.471217 0.239610
-0.468368 0.235217
-0.465572 0.230835
-0.462828 0.226465
-0.460137 0.222107
-0.457498 0.217760
-0.454911 0.213425
-0.452376 0.209102
-0.449892 0.204790
-0.447461 0.200490
-0.445081 0.196201
-0.442752 0.191924
-0.440474 0.187658
-0.438248 0.183403
-0.436073 0.179160
-0.433948 0.174928
-0.431874 0.170706
-0.429851 0.166496
-0.427879 0.162296
-0.425956 0.158107
-0.424084 0.153928
-0.422262 0.149759
-0.420490 0.145600
-0.418768 0.141452
-0.417095 0.137312
-0.415472 0.133183
-0.413899 0.129062
-0.412375 0.124951
-0.410900 0.120848
-0.409474 0.116754
-0.408098 0.112668
-0.406770 0.108591
-0.405492 0.104521
-0.404262 0.100459
-0.403080 0.096404
-0.401948 0.092357
-0.400864 0.088316
-0.399828 0.084282
-0.398841 0.080254
-0.397902 0.076232
-0.397012 0.072216
-0.396169 0.068205
-0.395375 0.064200
-0.394628 0.060200
-0.393930 0.056204
-0.393279 0.052212
-0.392677 0.048225
-0.392122 0.044241
-0.391615 0.040261
-0.391156 0.036284
-0.390744 0.032309
-0.390380 0.028337
-0.390064 0.024368
-0.389795 0.020400
-0.389574 0.016434
-0.389401 0.012469
-0.389275 0.008505
-0.389197 0.004542
-0.389166 0.000579
-0.389183 -0.003383
-0.389247 -0.007347
-0.389359 -0.011310
-0.389519 -0.015275
-0.389726 -0.019240
-0.389981 -0.023208
-0.390283 -0.027177
-0.390633 -0.031148
-0.391030 -0.035121
-0.391476 -0.039098
-0.391969 -0.043077
-0.392510 -0.047060
-0.393098 -0.051046
-0.393735 -0.055036
-0.394419 -0.059031
-0.395151 -0.063030
-0.395932 -0.067034
-0.396760 -0.071043
-0.397637 -0.075057
-0.398562 -0.079077
-0.399535 -0.083103
-0.400556 -0.087136
-0.401626 -0.091174
-0.402744 -0.095220
-0.403911 -0.099273
-0.405127 -0.103333
-0.406391 -0.107400
-0.407704 -0.111475
-0.409067 -0.115559
-0.410478 -0.119650
-0.411938 -0.123750
-0.413448 -0.127859
-0.415007 -0.131977
-0.416615 -0.136104
-0.418273 -0.140240
-0.419981 -0.144386
-0.421739 -0.148542
-0.423546 -0.152708
-0.425404 -0.156884
-0.427311 -0.161070
-0.429269 -0.165267
-0.431278 -0.169474
-0.433337 -0.173692
-0.435446 -0.177921
-0.437607 -0.182161
-0.439818 -0.186413
-0.442081 -0.190675
-0.444394 -0.194949
-0.446759 -0.199234
-0.449176 -0.203531
-0.451644 -0.207840
-0.454164 -0.212160
-0.456736 -0.216491
-0.459360 -0.220835
-0.462036 -0.225190
-0.464765 -0.229556
-0.467545 -0.233935
-0.470379 -0.238324
-0.473265 -0.242726
-0.476204 -0.247139
-0.479197 -0.251563
-0.482242 -0.255998
-0.485341 -0.260445
-0.488493 -0.264903
-0.491698 -0.269371
-0.494958 -0.273850
-0.498271 -0.278340
-0.501638 -0.282840
-0.505059 -0.287350
-0.508534 -0.291869
-0.512064 -0.296398
-0.515648 -0.300936
-0.519286 -0.305483
-0.522979 -0.310038
-0.526727 -0.314601
-0.530530 -0.319172
-0.534387 -0.323750
-0.538300 -0.328335
-0.542267 -0.332925
-0.546290 -0.337522
-0.550368 -0.342123
-0.554501 -0.346729
-0.558689 -0.351339
-0.562933 -0.355952
-0.567232 -0.360568
-0.571587 -0.365185
-0.575996 -0.369804
-0.580462 -0.374422
-0.584983 -0.379040
-0.589559 -0.383657
-0.594190 -0.388271
-0.598877 -0.392882
-0.603620 -0.397489
-0.608417 -0.402090
-0.613270 -0.406685
-0.618177 -0.411272
-0.623140 -0.415851
-0.628158 -0.420420
-0.633230 -0.424978
-0.638357 -0.429523
-0.643539 -0.434054
-0.648775 -0.438571
-0.654065 -0.443071
-0.659408 -0.447552
-0.664806 -0.452014
-0.670257 -0.456455
-0.675761 -0.460873
-0.681318 -0.465266
-0.686927 -0.469633
-0.692589 -0.473972
-0.698302 -0.478281
-0.704068 -0.482558
-0.709884 -0.486801
-0.715751 -0.491009
-0.721668 -0.495178
-0.727635 -0.499307
-0.733651 -0.503394
-0.739717 -0.507437
-0.745830 -0.511432
-0.751991 -0.515378
-0.758199 -0.519273
-0.764454 -0.523113
-0.770754 -0.526897
-0.777099 -0.530621
-0.783489 -0.534283
-0.789922 -0.537881
-0.796398 -0.541410
-0.802916 -0.544870
-0.809475 -0.548256
-0.816074 -0.551566
-0.822712 -0.554797
-0.829389 -0.557945
-0.836103 -0.561008
-0.842853 -0.563982
-0.849638 -0.566864
-0.856458 -0.569651
-0.863310 -0.572340
-0.870194 -0.574927
-0.877108 -0.577408
-0.884052 -0.579781
-0.891023 -0.582042
-0.898021 -0.584186
-0.905044 -0.586211
-0.912090 -0.588114
-0.919158 -0.589889
-0.926247 -0.591534
-0.933355 -0.593045
-0.940480 -0.594419
-0.947621 -0.595651
-0.954776 -0.596737
-0.961943 -0.597674
-0.969120 -0.598459
-0.976306 -0.599087
-0.983498 -0.599554
-0.990695 -0.599857
-0.997895 -0.599993
-1.005095 -0.599956
-1.012294 -0.599744
-1.019489 -0.599353
-1.026678 -0.598780
-1.033860 -0.598019
-1.041031 -0.597069
-1.048189 -0.595925
-1.055333 -0.594584
-1.062459 -0.593043
-1.069566 -0.591298
-1.076650 -0.589346
-1.083710 -0.587183
-1.090743 -0.584808
-1.097746 -0.582215
-1.104716 -0.579404
-1.111651 -0.576371
-1.118549 -0.573113
-1.125406 -0.569627
-1.132220 -0.565912
