1.000000 0.400000
1.004800 0.399942
1.009599 0.399767
1.014394 0.399474
1.019186 0.399060
1.023972 0.398525
1.028751 0.397867
1.033521 0.397085
1.038281 0.396176
1.043029 0.395140
1.047764 0.393975
1.052484 0.392679
1.057188 0.391253
1.061874 0.389694
1.066541 0.388001
1.071186 0.386173
1.075809 0.384210
1.080407 0.382110
1.084980 0.379872
1.089524 0.377496
1.094040 0.374980
1.098524 0.372325
1.102975 0.369529
1.107393 0.366592
1.111774 0.363514
1.116117 0.360294
1.120421 0.356932
1.124683 0.353428
1.128903 0.349781
1.133078 0.345993
1.137207 0.342062
1.141287 0.337989
1.145319 0.333775
1.149298 0.329420
1.153225 0.324925
1.157096 0.320289
1.160912 0.315514
1.164669 0.310601
1.168366 0.305551
1.172002 0.300365
1.175575 0.295044
1.179083 0.289589
1.182525 0.284001
1.185899 0.278284
1.189204 0.272437
1.192437 0.266463
1.195599 0.260363
1.198686 0.254141
1.201698 0.247797
1.204633 0.241334
1.207490 0.234755
1.210267 0.228062
1.212964 0.221257
1.215578 0.214344
1.218108 0.207324
1.220553 0.200202
1.222913 0.192980
1.225185 0.185660
1.227369 0.178247
1.229463 0.170744
1.231466 0.163154
1.233379 0.155480
1.235198 0.147727
1.236924 0.139897
1.238556 0.131996
1.240092 0.124025
1.241532 0.115991
1.242876 0.107895
1.244122 0.099744
1.245269 0.091540
1.246319 0.083287
1.247268 0.074991
1.248118 0.066656
1.248868 0.058285
1.249517 0.049883
1.250065 0.041455
1.250512 0.033004
1.250857 0.024537
1.251101 0.016056
1.251243 0.007566
1.251283 -0.000927
1.251220 -0.009420
1.251057 -0.017908
1.250791 -0.026386
1.250423 -0.034851
1.249954 -0.043297
1.249384 -0.051720
1.248713 -0.060115
1.247941 -0.068479
1.247070 -0.076806
1.246098 -0.085093
1.245027 -0.093335
1.243858 -0.101528
1.242591 -0.109668
1.241226 -0.117750
1.239765 -0.125771
1.238207 -0.133727
1.236555 -0.141613
1.234809 -0.149426
1.232969 -0.157162
1.231037 -0.164818
1.229013 -0.172390
1.226899 -0.179873
1.224696 -0.187266
1.222405 -0.194565
1.220027 -0.201765
1.217563 -0.208866
1.215014 -0.215862
1.212382 -0.222752
1.209668 -0.229533
1.206873 -0.236201
1.203999 -0.242755
1.201047 -0.249192
1.198019 -0.255510
1.194915 -0.261705
1.191738 -0.267778
1.188488 -0.273724
1.185168 -0.279543
1.181779 -0.285232
1.178323 -0.290791
1.174800 -0.296217
1.171213 -0.301509
1.167564 -0.306665
1.163853 -0.311686
1.160084 -0.316568
1.156256 -0.321313
1.152372 -0.325918
1.148434 -0.330383
1.144443 -0.334707
1.140401 -0.338890
1.136309 -0.342932
1.132170 -0.346832
1.127986 -0.350589
1.123756 -0.354205
1.119485 -0.357678
1.115172 -0.361009
1.110820 -0.364198
1.106431 -0.367245
1.102007 -0.370151
1.097548 -0.372917
1.093057 -0.375541
1.088535 -0.378026
1.083984 -0.380372
1.079406 -0.382580
1.074802 -0.384650
1.070174 -0.386584
1.065524 -0.388382
1.060853 -0.390046
1.056163 -0.391576
1.051455 -0.392973
1.046731 -0.394240
1.041993 -0.395377
1.037242 -0.396385
1.032480 -0.397266
1.027708 -0.398022
1.022928 -0.398653
1.018140 -0.399161
1.013348 -0.399548
1.008551 -0.399815
1.003752 -0.399965
0.998952 -0.399997
0.994152 -0.399915
0.989354 -0.399720
0.984559 -0.399413
0.979768 -0.398997
0.974983 -0.398472
0.970205 -0.397841
0.965435 -0.397106
0.960674 -0.396268
0.955924 -0.395329
0.951186 -0.394291
0.946461 -0.393156
0.941751 -0.391925
0.937055 -0.390600
0.932376 -0.389184
0.927715 -0.387677
0.923072 -0.386082
0.918449 -0.384401
0.913846 -0.382635
0.909266 -0.380785
0.904708 -0.378855
0.900173 -0.376845
0.895663 -0.374758
0.891179 -0.372594
0.886721 -0.370357
0.882290 -0.368047
0.877888 -0.365666
0.873514 -0.363216
0.869171 -0.360699
0.864858 -0.358116
