-1.000000 0.400000
-0.995200 0.399943
-0.990401 0.399772
-0.985605 0.399490
-0.980814 0.399097
-0.976027 0.398596
-0.971247 0.397988
-0.966475 0.397276
-0.961713 0.396460
-0.956960 0.395543
-0.952220 0.394526
-0.947492 0.393412
-0.942778 0.392202
-0.938079 0.390898
-0.933396 0.389501
-0.928731 0.388014
-0.924084 0.386438
-0.919456 0.384775
-0.914849 0.383027
-0.910264 0.381196
-0.905701 0.379283
-0.901161 0.377291
-0.896646 0.375220
-0.892156 0.373073
-0.887692 0.370852
-0.883255 0.368557
-0.878847 0.366192
-0.874467 0.363757
-0.870116 0.361254
-0.865797 0.358685
-0.861508 0.356052
-0.857251 0.353356
-0.853027 0.350598
-0.848837 0.347781
-0.844681 0.344905
-0.840559 0.341973
-0.836473 0.338986
-0.832424 0.335945
-0.828411 0.332852
-0.824435 0.329708
-0.820498 0.326515
-0.816599 0.323274
-0.812739 0.319986
-0.808919 0.316653
-0.805139 0.313276
-0.801400 0.309857
-0.797703 0.306396
-0.794047 0.302895
-0.790433 0.299355
-0.786862 0.295778
-0.783335 0.292164
-0.779850 0.288514
-0.776410 0.284831
-0.773014 0.281114
-0.769664 0.277365
-0.766358 0.273585
-0.763097 0.269775
-0.759883 0.265936
-0.756715 0.262069
-0.753593 0.258174
-0.750519 0.254254
-0.747491 0.250308
-0.744511 0.246338
-0.741579 0.242345
-0.738695 0.238329
-0.735859 0.234291
-0.733072 0.230231
-0.730334 0.226152
-0.727645 0.222053
-0.725005 0.217935
-0.722414 0.213799
-0.719873 0.209646
-0.717383 0.205476
-0.714942 0.201290
-0.712552 0.197088
-0.710212 0.192872
-0.707923 0.188641
-0.705684 0.184396
-0.703497 0.180139
-0.701361 0.175869
-0.699276 0.171587
-0.697243 0.167293
-0.695261 0.162988
-0.693331 0.158673
-0.691453 0.154347
-0.689627 0.150012
-0.687853 0.145668
-0.686131 0.141315
-0.684461 0.136953
-0.682844 0.132584
-0.681279 0.128207
-0.679767 0.123822
-0.678308 0.119431
-0.676901 0.115033
-0.675547 0.110629
-0.674246 0.106219
-0.672998 0.101804
-0.671802 0.097383
-0.670660 0.092958
-0.669571 0.088527
-0.668536 0.084092
-0.667553 0.079654
-0.666624 0.075211
-0.665748 0.070765
-0.664926 0.066315
-0.664157 0.061862
-0.663441 0.057406
-0.662779 0.052948
-0.662170 0.048487
-0.661615 0.044024
-0.661114 0.039559
-0.660666 0.035092
-0.660271 0.030624
-0.659931 0.026154
-0.659644 0.021684
-0.659410 0.017212
-0.659231 0.012739
-0.659105 0.008266
-0.659032 0.003793
-0.659014 -0.000681
-0.659049 -0.005155
-0.659137 -0.009628
-0.659280 -0.014101
-0.659476 -0.018573
-0.659725 -0.023045
-0.660029 -0.027515
-0.660386 -0.031984
-0.660796 -0.036452
-0.661261 -0.040919
-0.661778 -0.045383
-0.662350 -0.049845
-0.662975 -0.054305
-0.663653 -0.058763
-0.664385 -0.063218
-0.665170 -0.067670
-0.666009 -0.072118
-0.666901 -0.076564
-0.667847 -0.081005
-0.668845 -0.085443
-0.669897 -0.089876
-0.671002 -0.094305
-0.672161 -0.098730
-0.673372 -0.103149
-0.674636 -0.107563
-0.675953 -0.111971
-0.677323 -0.116373
-0.678746 -0.120769
-0.680222 -0.125158
-0.681750 -0.129540
-0.683331 -0.133915
-0.684964 -0.138282
-0.686650 -0.142641
-0.688387 -0.146991
-0.690177 -0.151333
-0.692019 -0.155665
-0.693913 -0.159988
-0.695859 -0.164300
-0.697857 -0.168601
-0.699906 -0.172891
-0.702006 -0.177170
-0.704158 -0.181436
-0.706360 -0.185690
-0.708614 -0.189930
-0.710919 -0.194157
-0.713274 -0.198369
-0.715680 -0.202566
-0.718136 -0.206747
-0.720642 -0.210912
-0.723197 -0.215060
-0.725803 -0.219191
-0.728458 -0.223303
-0.731162 -0.227396
-0.733916 -0.231469
-0.736718 -0.235522
-0.739568 -0.239554
-0.742467 -0.243563
-0.745414 -0.247549
-0.748408 -0.251512
-0.751450 -0.255450
-0.754539 -0.259363
-0.757675 -0.263249
-0.760857 -0.267107
-0.764085 -0.270938
-0.767359 -0.274739
-0.770679 -0.278509
-0.774044 -0.282249
-0.777453 -0.285956
-0.780906 -0.289629
-0.784404 -0.293268
-0.787945 -0.296871
-0.791529 -0.300437
-0.795155 -0.303965
-0.798824 -0.307454
-0.802534 -0.310902
-0.806286 -0.314309
-0.810078 -0.317673
-0.813910 -0.320992
