   0.000000000000000e+00
   6.406250000000001e-02    9.691910798569501e-34
   6.718750000000000e-02    2.870952930813358e-33
   7.031250000000000e-02    8.438199920538591e-33
   7.343750000000000e-02    2.460824393982732e-32
   7.656250000000001e-02    7.120631485747365e-32
   7.968750000000001e-02    2.044388699412831e-31
   8.281250000000001e-02    5.823921431398056e-31
   8.593750000000000e-02    1.646169752612171e-30
   8.906250000000000e-02    4.616797243340710e-30
   9.218750000000001e-02    1.284736494055835e-29
   9.531250000000001e-02    3.547271208794606e-29
   9.843750000000001e-02    9.718109797923504e-29
   1.015625000000000e-01    2.641656127066526e-28
   1.046875000000000e-01    7.124884684080461e-28
   1.078125000000000e-01    1.906718016971937e-27
   1.109375000000000e-01    5.062932942788597e-27
   1.140625000000000e-01    1.333905166445252e-26
   1.171875000000000e-01    3.487022971217049e-26
   1.203125000000000e-01    9.044649390919232e-26
   1.234375000000000e-01    2.327746802988020e-25
