   7.999999999999977e-01
   8.765625000000000e-01   -3.615402147362013e-37
   8.796875000000001e-01   -1.505335455010673e-36
   8.828125000000000e-01   -4.216274976865338e-36
   8.859375000000000e-01   -8.292970883491898e-36
   8.890625000000001e-01   -7.215424779020848e-36
   8.921875000000000e-01    3.182596911097986e-35
   8.953125000000001e-01    2.291079970125689e-34
   8.984375000000000e-01    9.377639856362280e-34
   9.015625000000000e-01    2.963783538833101e-33
   9.046875000000001e-01    7.461274740235041e-33
   9.078125000000000e-01    1.356094234533190e-32
   9.109375000000001e-01    7.009399256235508e-33
   9.140625000000000e-01   -7.916884513975910e-32
   9.171875000000000e-01   -4.757929391130298e-31
   9.203125000000001e-01   -1.833217838373151e-30
   9.234375000000000e-01   -5.643148852808535e-30
   9.265625000000001e-01   -1.434846444569085e-29
   9.296875000000000e-01   -2.848448301336693e-29
   9.328125000000000e-01   -3.088326169582367e-29
   9.359375000000001e-01    7.270566240006787e-29
