   4.999999999999988e-01
   1.890625000000000e-01    7.613475642595852e-07
   1.921875000000000e-01    4.775219090420626e-07
   1.953125000000000e-01    2.972532985437893e-07
   1.984375000000000e-01    1.836469353314136e-07
   2.015625000000000e-01    1.126068649752387e-07
   2.046875000000000e-01    6.852842707766316e-08
   2.078125000000000e-01    4.139061544860327e-08
   2.109375000000000e-01    2.481182546231980e-08
   2.140625000000000e-01    1.476188202315034e-08
   2.171875000000000e-01    8.716685297416627e-09
   2.203125000000000e-01    5.108437105487454e-09
   2.234375000000000e-01    2.971338874265973e-09
   2.265625000000000e-01    1.715316050598798e-09
   2.296875000000000e-01    9.827981100301057e-10
   2.328125000000000e-01    5.588728488603205e-10
   2.359375000000000e-01    3.154209756622552e-10
   2.390625000000000e-01    1.766840297219289e-10
   2.421875000000000e-01    9.822758637679408e-11
   2.453125000000000e-01    5.420001038036078e-11
   2.484375000000000e-01    2.968214190459774e-11
