   3.999999999999991e-01
   6.406250000000001e-02    2.357681860860713e-05
   6.718750000000000e-02    1.568404345084524e-05
   7.031250000000000e-02    1.035444879872438e-05
   7.343750000000000e-02    6.784106966327263e-06
   7.656250000000001e-02    4.411189958850047e-06
   7.968750000000001e-02    2.846536780544051e-06
   8.281250000000001e-02    1.822956807321445e-06
   8.593750000000000e-02    1.158604066602724e-06
   8.906250000000000e-02    7.307912512473276e-07
   9.218750000000001e-02    4.574585629612508e-07
   9.531250000000001e-02    2.841913162183788e-07
   9.843750000000001e-02    1.752148596696343e-07
   1.015625000000000e-01    1.072093360516831e-07
   1.046875000000000e-01    6.510228740863079e-08
   1.078125000000000e-01    3.923397147522482e-08
   1.109375000000000e-01    2.346556804638652e-08
   1.140625000000000e-01    1.392845750186060e-08
   1.171875000000000e-01    8.204998091889670e-09
   1.203125000000000e-01    4.796868305789855e-09
   1.234375000000000e-01    2.783179905130674e-09
