   8.999999999999974e-01
   6.890625000000000e-01    9.872153610922155e-15
   6.921875000000001e-01    4.935589083677431e-15
   6.953125000000000e-01    2.449577344146452e-15
   6.984375000000000e-01    1.206892111671188e-15
   7.015625000000001e-01    5.902974536439466e-16
   7.046875000000000e-01    2.866147640726776e-16
   7.078125000000001e-01    1.381501596604488e-16
   7.109375000000000e-01    6.610425083423422e-17
   7.140625000000000e-01    3.140020667250659e-17
   7.171875000000001e-01    1.480678218941069e-17
   7.203125000000000e-01    6.931286544158141e-18
   7.234375000000001e-01    3.221008761384064e-18
   7.265625000000000e-01    1.485917618700477e-18
   7.296875000000000e-01    6.804907086381808e-19
   7.328125000000001e-01    3.093671240178966e-19
   7.359375000000000e-01    1.396209045827174e-19
   7.390625000000001e-01    6.255339424313391e-20
   7.421875000000000e-01    2.782116169408228e-20
   7.453125000000000e-01    1.228353519059090e-20
   7.484375000000001e-01    5.383875311884925e-21
