   9.999999999999970e-01
   3.140625000000000e-01    4.071765031671613e-07
   3.171875000000000e-01    6.846012045508238e-07
   3.203125000000000e-01    1.138473183276088e-06
   3.234375000000000e-01    1.872868352180637e-06
   3.265625000000000e-01    3.048286199763998e-06
   3.296875000000000e-01    4.909407252318061e-06
   3.328125000000000e-01    7.825000906578303e-06
   3.359375000000000e-01    1.234456090723524e-05
   3.390625000000000e-01    1.927763241501394e-05
   3.421875000000000e-01    2.980345812421567e-05
   3.453125000000000e-01    4.562050710760965e-05
   3.484375000000000e-01    6.914762438174673e-05
   3.515625000000000e-01    1.037908743632565e-04
   3.546875000000000e-01    1.542925143535699e-04
   3.578125000000000e-01    2.271807229492220e-04
   3.609375000000000e-01    3.313404407185722e-04
   3.640625000000000e-01    4.787265874508974e-04
   3.671875000000000e-01    6.852405457253737e-04
   3.703125000000000e-01    9.717886120165230e-04
   3.734375000000000e-01    1.365536529187792e-03
