   1.999999999999998e-01
   2.515625000000000e-01    4.654251760119141e-38
   2.546875000000000e-01    1.761396813443950e-37
   2.578125000000000e-01    6.541418771720150e-37
   2.609375000000000e-01    2.386415176431047e-36
   2.640625000000000e-01    8.559706337674305e-36
   2.671875000000000e-01    3.020881104080039e-35
   2.703125000000000e-01    1.049659942171066e-34
   2.734375000000000e-01    3.592907788781619e-34
   2.765625000000000e-01    1.212100740221324e-33
   2.796875000000000e-01    4.031947802896012e-33
   2.828125000000000e-01    1.322947345257037e-32
   2.859375000000000e-01    4.283239759394679e-32
   2.890625000000000e-01    1.368801215651666e-31
   2.921875000000000e-01    4.318867997369105e-31
   2.953125000000000e-01    1.345778188640804e-30
   2.984375000000000e-01    4.142418606708361e-30
   3.015625000000000e-01    1.259812804003796e-29
   3.046875000000000e-01    3.786315700130942e-29
   3.078125000000000e-01    1.124778771097059e-28
   3.109375000000000e-01    3.303176584282217e-28
