   5.999999999999984e-01
   1.265625000000000e-01    7.506863324102341e-01
   1.296875000000000e-01    6.996231578551770e-01
   1.328125000000000e-01    6.470245500578464e-01
   1.359375000000000e-01    5.937882938507717e-01
   1.390625000000000e-01    5.407544221947377e-01
   1.421875000000000e-01    4.886853351393708e-01
   1.453125000000000e-01    4.382505120257732e-01
   1.484375000000000e-01    3.900160648586268e-01
   1.515625000000000e-01    3.444391107275310e-01
   1.546875000000000e-01    3.018666992394658e-01
   1.578125000000000e-01    2.625388299310824e-01
   1.609375000000000e-01    2.265949430493010e-01
   1.640625000000000e-01    1.940831689118618e-01
   1.671875000000000e-01    1.649715759934083e-01
   1.703125000000000e-01    1.391606619053262e-01
   1.734375000000000e-01    1.164963775964898e-01
   1.765625000000000e-01    9.678305445396897e-02
   1.796875000000000e-01    7.979570656823341e-02
   1.828125000000000e-01    6.529129618774408e-02
   1.859375000000000e-01    5.301866994949406e-02
