   6.999999999999981e-01
   1.562500000000000e-03    6.817760854731325e-08
   4.687500000000001e-03    1.167038948926460e-07
   7.812500000000000e-03    1.977825713161710e-07
   1.093750000000000e-02    3.318864060539768e-07
   1.406250000000000e-02    5.514770825669460e-07
   1.718750000000000e-02    9.074820359744319e-07
   2.031250000000000e-02    1.478956872516482e-06
   2.343750000000000e-02    2.387331253883700e-06
   2.656250000000000e-02    3.817164752491819e-06
   2.968750000000000e-02    6.046028132139745e-06
   3.281250000000000e-02    9.487006039712068e-06
   3.593750000000000e-02    1.474841898117327e-05
   3.906250000000000e-02    2.271670975522057e-05
   4.218750000000000e-02    3.467004463656786e-05
   4.531250000000001e-02    5.243203549465299e-05
   4.843750000000000e-02    7.857705955231665e-05
   5.156250000000000e-02    1.167008621306775e-04
   5.468750000000000e-02    1.717723454400346e-04
   5.781250000000000e-02    2.505844796010478e-04
   6.093750000000001e-02    3.623238520281714e-04
