   1.999999999999998e-01
   1.890625000000000e-01    7.676206995880883e-42
   1.921875000000000e-01    2.278396914475175e-42
   1.953125000000000e-01    6.628536652567572e-43
   1.984375000000000e-01    1.840539300386230e-43
   2.015625000000000e-01    4.616687991991414e-44
   2.046875000000000e-01    9.528381833849556e-45
   2.078125000000000e-01    1.368505176611086e-45
   2.109375000000000e-01    5.885043535388992e-47
   2.140625000000000e-01    1.295204738332721e-46
   2.171875000000000e-01    1.978390792444740e-45
   2.203125000000000e-01    1.423859389431054e-44
   2.234375000000000e-01    8.283720403913391e-44
   2.265625000000000e-01    4.317232282793892e-43
   2.296875000000000e-01    2.095283296717768e-42
   2.328125000000000e-01    9.652302600148069e-42
   2.359375000000000e-01    4.267027603517852e-41
   2.390625000000000e-01    1.822801317819047e-40
   2.421875000000000e-01    7.560004096611757e-40
   2.453125000000000e-01    3.054524988466440e-39
   2.484375000000000e-01    1.205322553737741e-38
