   3.999999999999991e-01
   1.265625000000000e-01    1.602615155239249e-09
   1.296875000000000e-01    9.158450064668736e-10
   1.328125000000000e-01    5.194213110500167e-10
   1.359375000000000e-01    2.923632971825656e-10
   1.390625000000000e-01    1.633170348400611e-10
   1.421875000000000e-01    9.054112748161130e-11
   1.453125000000000e-01    4.981570727810385e-11
   1.484375000000000e-01    2.720150246870473e-11
   1.515625000000000e-01    1.474096311927491e-11
   1.546875000000000e-01    7.928031594240113e-12
   1.578125000000000e-01    4.231668007281033e-12
   1.609375000000000e-01    2.241633722476608e-12
   1.640625000000000e-01    1.178486720620236e-12
   1.671875000000000e-01    6.148820735720404e-13
   1.703125000000000e-01    3.183949512620147e-13
   1.734375000000000e-01    1.636243028556760e-13
   1.765625000000000e-01    8.345201410915029e-14
   1.796875000000000e-01    4.224091167747367e-14
   1.828125000000000e-01    2.121960265999067e-14
   1.859375000000000e-01    1.057910098649152e-14
