   5.999999999999984e-01
   8.765625000000000e-01    7.806818849320169e-10
   8.796875000000001e-01    1.435487035954079e-09
   8.828125000000000e-01    2.612617651411538e-09
   8.859375000000000e-01    4.707033738340859e-09
   8.890625000000001e-01    8.395661357662311e-09
   8.921875000000000e-01    1.482647495815401e-08
   8.953125000000001e-01    2.592588925297398e-08
   8.984375000000000e-01    4.489291268890599e-08
   9.015625000000000e-01    7.698467010351974e-08
   9.046875000000001e-01    1.307511515900029e-07
   9.078125000000000e-01    2.199543820230546e-07
   9.109375000000001e-01    3.665179346847494e-07
   9.140625000000000e-01    6.050089428891444e-07
   9.171875000000000e-01    9.893718873606433e-07
   9.203125000000001e-01    1.602930502766297e-06
   9.234375000000000e-01    2.573074014975904e-06
   9.265625000000001e-01    4.092573040623282e-06
   9.296875000000000e-01    6.450158079516370e-06
   9.328125000000000e-01    1.007386996580586e-05
   9.359375000000001e-01    1.559178563867998e-05
