   2.999999999999995e-01
   3.140625000000000e-01    1.143022537262040e-46
   3.171875000000000e-01    1.476095786087137e-46
   3.203125000000000e-01    5.963638096610762e-46
   3.234375000000000e-01    2.169316527162550e-45
   3.265625000000000e-01    6.685795133196715e-45
   3.296875000000000e-01    1.542221496966779e-44
   3.328125000000000e-01    9.173630522136461e-45
   3.359375000000000e-01   -1.753133452008637e-43
   3.390625000000000e-01   -1.456650886365173e-42
   3.421875000000000e-01   -8.156932281165335e-42
   3.453125000000000e-01   -3.835077881375936e-41
   3.484375000000000e-01   -1.605578289693042e-40
   3.515625000000000e-01   -6.100886747148310e-40
   3.546875000000000e-01   -2.102509740736643e-39
   3.578125000000000e-01   -6.426267533144580e-39
   3.609375000000000e-01   -1.620163810130861e-38
   3.640625000000000e-01   -2.441647765014260e-38
   3.671875000000000e-01    5.931402677724215e-38
   3.703125000000000e-01    8.013369717162895e-37
   3.734375000000000e-01    5.077967671025439e-36
