   4.999999999999988e-01
   6.890625000000000e-01    6.373165946233618e-19
   6.921875000000001e-01    1.602440547877192e-18
   6.953125000000000e-01    3.969271876350272e-18
   6.984375000000000e-01    9.690584124403801e-18
   7.015625000000001e-01    2.332837953767970e-17
   7.046875000000000e-01    5.539632068485313e-17
   7.078125000000001e-01    1.298042689411922e-16
   7.109375000000000e-01    3.002235577985661e-16
   7.140625000000000e-01    6.856023055537732e-16
   7.171875000000001e-01    1.546268678884197e-15
   7.203125000000000e-01    3.444983266500533e-15
   7.234375000000001e-01    7.583591300752038e-15
   7.265625000000000e-01    1.649823044606019e-14
   7.296875000000000e-01    3.547783094320607e-14
   7.328125000000001e-01    7.542423119988377e-14
   7.359375000000000e-01    1.585515954915631e-13
   7.390625000000001e-01    3.296122609109357e-13
   7.421875000000000e-01    6.777539401278074e-13
   7.453125000000000e-01    1.378592222070222e-12
   7.484375000000001e-01    2.774280302426336e-12
