   4.999999999999988e-01
   8.765625000000000e-01    2.077853764025921e-03
   8.796875000000001e-01    2.840946559479184e-03
   8.828125000000000e-01    3.851971785333296e-03
   8.859375000000000e-01    5.179466388023417e-03
   8.890625000000001e-01    6.906825571644242e-03
   8.921875000000000e-01    9.134249956824844e-03
   8.953125000000001e-01    1.198056650350265e-02
   8.984375000000000e-01    1.558478253937700e-02
   9.015625000000000e-01    2.010720454941383e-02
   9.046875000000001e-01    2.572992925726830e-02
   9.078125000000000e-01    3.265649700070213e-02
   9.109375000000001e-01    4.111048981668235e-02
   9.140625000000000e-01    5.133286243105139e-02
   9.171875000000000e-01    6.357781668041348e-02
   9.203125000000001e-01    7.810707136047122e-02
   9.234375000000000e-01    9.518244166112934e-02
   9.265625000000001e-01    1.150567253610072e-01
   9.296875000000000e-01    1.379629951850877e-01
   9.328125000000000e-01    1.641025145225397e-01
   9.359375000000001e-01    1.936316212688338e-01
