   9.999999999999970e-01
   5.640625000000000e-01    1.943563666758910e-01
   5.671875000000001e-01    1.653696715868328e-01
   5.703125000000000e-01    1.396526575761612e-01
   5.734375000000000e-01    1.170530445115798e-01
   5.765625000000000e-01    9.737785515553456e-02
   5.796875000000000e-01    8.040543097810103e-02
   5.828125000000001e-01    6.589642570118240e-02
   5.859375000000000e-01    5.360349835698415e-02
   5.890625000000000e-01    4.327953840981887e-02
   5.921875000000000e-01    3.468435567076239e-02
   5.953125000000000e-01    2.758985313838615e-02
   5.984375000000001e-01    2.178376910580818e-02
   6.015625000000000e-01    1.707212508172649e-02
   6.046875000000000e-01    1.328054884046352e-02
   6.078125000000001e-01    1.025465885208932e-02
   6.109375000000000e-01    7.859699773106748e-03
   6.140625000000001e-01    5.979611321243974e-03
   6.171875000000000e-01    4.515697547546191e-03
   6.203125000000000e-01    3.385042971345560e-03
   6.234375000000001e-01    2.518798689728298e-03
