   4.999999999999988e-01
   5.015625000000000e-01    2.596120639777211e-43
   5.046875000000001e-01    7.304153062185983e-44
   5.078125000000000e-01    1.947291697108945e-44
   5.109375000000000e-01    4.790156077163060e-45
   5.140625000000000e-01    1.031972758407054e-45
   5.171875000000000e-01    1.202343295875996e-46
   5.203125000000001e-01   -8.556598323130502e-47
   5.234375000000000e-01   -2.124227284920627e-48
   5.265625000000000e-01    1.946513196639022e-47
   5.296875000000000e-01   -8.948138839389678e-46
   5.328125000000000e-01    6.670863049791104e-46
   5.359375000000001e-01    3.374282939980776e-44
   5.390625000000000e-01    1.995785932040250e-43
   5.421875000000000e-01    7.282298466019255e-43
   5.453125000000000e-01    1.956023002161771e-42
   5.484375000000000e-01    3.661884490635028e-42
   5.515625000000001e-01    4.713815867176449e-43
   5.546875000000000e-01   -4.079382314025027e-41
   5.578125000000000e-01   -2.672112890743269e-40
   5.609375000000000e-01   -1.200035887370232e-39
