   5.999999999999984e-01
   7.515625000000000e-01   -1.586841221337849e-25
   7.546875000000001e-01   -1.560061482418955e-25
   7.578125000000000e-01    5.532875516813776e-25
   7.609375000000000e-01    4.669060812287115e-24
   7.640625000000001e-01    2.224971912227606e-23
   7.671875000000000e-01    8.768158471684458e-23
   7.703125000000001e-01    3.116209458208943e-22
   7.734375000000000e-01    1.033940738997109e-21
   7.765625000000000e-01    3.259463609555614e-21
   7.796875000000001e-01    9.863865254221823e-21
   7.828125000000000e-01    2.884534195622463e-20
   7.859375000000001e-01    8.188683062156280e-20
   7.890625000000000e-01    2.264120416546792e-19
   7.921875000000000e-01    6.112466205487216e-19
   7.953125000000001e-01    1.614393790294336e-18
   7.984375000000000e-01    4.177856962218049e-18
   8.015625000000001e-01    1.060718030877197e-17
   8.046875000000000e-01    2.644885834526289e-17
   8.078125000000000e-01    6.482782193006101e-17
   8.109375000000001e-01    1.563127639911836e-16
