   3.999999999999991e-01
   2.515625000000000e-01    8.237748246928532e-22
   2.546875000000000e-01    3.475983640723522e-22
   2.578125000000000e-01    1.455636417785606e-22
   2.609375000000000e-01    6.049701088610542e-23
   2.640625000000000e-01    2.495287360684216e-23
   2.671875000000000e-01    1.021439585049561e-23
   2.703125000000000e-01    4.149636804403026e-24
   2.734375000000000e-01    1.673064114507163e-24
   2.765625000000000e-01    6.694528283306890e-25
   2.796875000000000e-01    2.658471906118481e-25
   2.828125000000000e-01    1.047728265414668e-25
   2.859375000000000e-01    4.097977066008661e-26
   2.890625000000000e-01    1.590722582805244e-26
   2.921875000000000e-01    6.128062782123558e-27
   2.953125000000000e-01    2.342909822399469e-27
   2.984375000000000e-01    8.889786157988054e-28
   3.015625000000000e-01    3.347574035682556e-28
   3.046875000000000e-01    1.251042199183538e-28
   3.078125000000000e-01    4.639982809695981e-29
   3.109375000000000e-01    1.707902896746268e-29
